SubGroupIndex,RewardItemIndex,MinValue,EnchantLevel,BiosuitType
11000220150,1001089,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1002259,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1002457,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001173,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001210,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001247,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001284,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001321,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001352,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001380,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001408,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001436,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001050,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001058,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001066,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001074,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001082,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001090,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1002260,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1002458,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001174,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001211,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001248,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001285,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001322,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001381,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001409,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1001437,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1900286,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220150,1900350,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001093,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001099,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001105,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001111,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001117,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001123,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1002263,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1002461,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001179,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001216,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001253,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001290,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001327,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001383,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001411,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001439,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1002460,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,275031,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,275032,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001049,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001057,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001065,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001073,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001081,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001089,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1002259,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1002457,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001173,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001210,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001247,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001284,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001321,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001352,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001380,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001408,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001436,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001050,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001058,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001066,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001074,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001082,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001090,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1002260,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1002458,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001174,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001211,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001248,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001285,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001322,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001381,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001409,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1001437,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1900322,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220151,1900348,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1002460,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,275031,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001049,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001057,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001065,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001073,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001081,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001089,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1002259,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1002457,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001173,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001210,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001247,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001284,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001321,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001352,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001380,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001408,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001436,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001050,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001058,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001066,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001074,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001082,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001090,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1002260,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1002458,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001174,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001211,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001248,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001285,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001322,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001381,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001409,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1001437,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1900287,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220152,1900347,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1002460,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,275031,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001049,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001057,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001065,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001073,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001081,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001089,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1002259,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1002457,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001173,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001210,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001247,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001284,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001321,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001352,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001380,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001408,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001436,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001050,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001058,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001066,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001074,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001082,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001090,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1002260,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1002458,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001174,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001211,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001248,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001285,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001322,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001381,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001409,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1001437,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1900323,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220153,1900351,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1002460,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,275031,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001049,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001057,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001065,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001073,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001081,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001089,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1002259,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1002457,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001173,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001210,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001247,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001284,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001321,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001352,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001380,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001408,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001436,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001050,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001058,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001066,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001074,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001082,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001090,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1002260,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1002458,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001174,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001211,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001248,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001285,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001322,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001353,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001381,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001409,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1001437,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1900321,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220154,1900349,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001093,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001099,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001105,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001111,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001117,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001123,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1002263,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1002461,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001179,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001216,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001253,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001290,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001327,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001383,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001411,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001439,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1002460,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,275031,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,275032,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001049,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001057,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001065,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001073,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001081,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001089,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1002259,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1002457,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001173,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001210,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001247,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001284,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001321,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001352,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001380,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
11000220155,1001408,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
