CollectionIndex,Number,StatType,StatValue,StatEnum,StatNamePTBR
360153,3,7,2,STAT_P_ATKPOW,ATQ Físico
360154,3,79,3,STAT_PIERCINGRES,DEF Penetr.
360155,3,77,3,STAT_CUTTINGRES,DEF de Corte
360156,3,75,3,STAT_IMPULSIVERES,DEF de Impacto
360157,3,37,270,STAT_MAXHP,HP Máx.
360158,3,85,6,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
360159,3,149,6,STAT_STIFFRESRATE,Resistência a Cambaleio
360160,3,148,6,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP
360161,3,83,3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
360162,3,147,6,STAT_FPUSEDEC,Redução de Consumo de FP
360163,3,150,6,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio
360164,0,0,0,,
360165,2,9,1,STAT_P_HITPOW,Precisão Física
360166,2,22,1,STAT_F_HITPOW,Precisão de Força
360167,3,99,1,STAT_WEAPONATKRES,Res ATQ de Arma
360168,3,42,2,STAT_CRIRESPOW,Res. a Crítico
360169,3,85,2,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
360170,3,40,2,STAT_DODGEPOW,Evasão
360171,3,151,3,STAT_PVE_ADDDMG,Dano Fixo PvE
360172,3,105,6,STAT_F_ADDDMG,Dano Fixo de Força
360173,3,152,3,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
360174,3,37,120,STAT_MAXHP,HP Máx.
360175,3,40,2,STAT_DODGEPOW,Evasão
360176,3,83,4,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
360177,3,39,8,STAT_CRIDMG,Dano Crítico
360178,3,67,200,STAT_CONRESRATE,Resistência a Debuff
360179,3,66,200,STAT_CONHITRATE,Taxa de Acerto de Debuff
360180,3,90,100,STAT_EXPDROPINCRATE,Ganho de EXP
360181,3,89,100,STAT_CREDITDROPINCRATE,Ganho Créditos
360182,3,40,3,STAT_DODGEPOW,Evasão
360183,3,90,100,STAT_EXPDROPINCRATE,Ganho de EXP
360184,3,111,200,STAT_P_DODGEPOW,Evasão Física
360185,3,112,200,STAT_F_DODGEPOW,Evasão de Força
360186,0,0,0,,
360187,0,0,0,,
360188,0,0,0,,
360189,0,0,0,,
360190,3,42,2,STAT_CRIRESPOW,Res. a Crítico
360191,3,39,6,STAT_CRIDMG,Dano Crítico
360192,3,162,6,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
360193,3,66,100,STAT_CONHITRATE,Taxa de Acerto de Debuff
360194,3,36,2,STAT_DEFPOW,DEF
360195,3,38,2,STAT_HITPOW,Precisão
360196,3,42,3,STAT_CRIRESPOW,Res. a Crítico
360197,3,67,100,STAT_CONRESRATE,Resistência a Debuff
360198,3,37,240,STAT_MAXHP,HP Máx.
360199,3,95,2,STAT_MAXFP,FP Máx.
360200,3,40,2,STAT_DODGEPOW,Evasão
370000,0,0,0,,
370001,0,0,0,,
370002,0,0,0,,
370003,0,0,0,,
370004,0,0,0,,
370005,0,0,0,,
370006,3,40,1,STAT_DODGEPOW,Evasão
370007,0,0,0,,
370008,0,0,0,,
370009,0,0,0,,
370010,0,0,0,,
370011,2,78,1,STAT_CUTTINGPOW,ATQ de Corte
370012,2,76,1,STAT_IMPULSIVEPOW,ATQ de Impacto
370013,3,74,1,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
370014,0,0,0,,
370015,0,0,0,,
370016,0,0,0,,
370017,1,121,100,STAT_SLEEPHITRATE,Taxa de Acerto de Sono
370018,1,120,100,STAT_PROVOCATIONHITRATE,Taxa de Acerto de Provocação
370019,2,123,100,STAT_SILENCEHITRATE,Taxa de Acerto de Silêncio
370020,2,168,100,STAT_HEALINCRATE,Aumento de Rec. de Cura
370021,3,113,100,STAT_P_DODGEPOWRATE,Aumento de Evasão Física
370022,3,115,100,STAT_SKILLDMGINCRATE_ALL,Aum. de Dano de Hab.
370023,3,36,2,STAT_DEFPOW,DEF
370024,0,0,0,,
370025,0,0,0,,
370026,0,0,0,,
370027,0,0,0,,
370028,0,0,0,,
370029,2,93,1,STAT_GIVECRIDMGINCRATE,Dano Crít.
370030,2,85,2,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
370031,2,10,2,STAT_P_CRIHITPOW,Taxa Crít. FÍS
370032,2,23,2,STAT_F_CRIHITPOW,Taxa Crít. FOR
370033,2,9,2,STAT_P_HITPOW,Precisão Física
370034,2,22,2,STAT_F_HITPOW,Precisão de Força
370035,2,21,2,STAT_F_DEFPOW,DEF de Força
370036,2,8,2,STAT_P_DEFPOW,DEF Física
370037,2,99,2,STAT_WEAPONATKRES,Res ATQ de Arma
370038,2,98,2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
370039,0,0,0,,
370040,3,40,1,STAT_DODGEPOW,Evasão
370041,3,157,2,STAT_P_CRIRESPOWRATE,Aum. de Res Crít. FÍS
370042,3,158,2,STAT_F_CRIRESPOWRATE,Aum. de Res Crít. FOR
370043,3,149,3,STAT_STIFFRESRATE,Resistência a Cambaleio
370044,3,147,3,STAT_FPUSEDEC,Redução de Consumo de FP
370045,3,41,2,STAT_CRIHITPOW,Chance de Crítico
370046,3,42,2,STAT_CRIRESPOW,Res. a Crítico
370047,3,105,3,STAT_F_ADDDMG,Dano Fixo de Força
370048,3,102,3,STAT_DOUBLE,Taxa Acer. ATQ Máx.
370049,2,35,2,STAT_ATKPOW,ATQ
370050,0,0,0,,
370051,0,0,0,,
370052,2,39,1,STAT_CRIDMG,Dano Crítico
370053,2,105,2,STAT_F_ADDDMG,Dano Fixo de Força
370054,3,37,30,STAT_MAXHP,HP Máx.
370055,3,85,3,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
370056,3,93,1,STAT_GIVECRIDMGINCRATE,Dano Crít.
370057,0,0,0,,
370058,0,0,0,,
370059,2,22,1,STAT_F_HITPOW,Precisão de Força
370060,2,9,1,STAT_P_HITPOW,Precisão Física
370061,3,150,2,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio
370062,3,162,2,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
370063,3,37,70,STAT_MAXHP,HP Máx.
370064,0,0,0,,
370065,0,0,0,,
370066,0,0,0,,
370067,0,0,0,,
370068,0,0,0,,
370069,2,8,1,STAT_P_DEFPOW,DEF Física
370070,2,21,1,STAT_F_DEFPOW,DEF de Força
370071,3,42,2,STAT_CRIRESPOW,Res. a Crítico
370072,3,83,2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
370073,3,37,270,STAT_MAXHP,HP Máx.
370074,0,0,0,,
370075,0,0,0,,
370076,0,0,0,,
370077,0,0,0,,
370078,0,0,0,,
370079,0,0,0,,
370080,2,147,6,STAT_FPUSEDEC,Redução de Consumo de FP
370081,2,156,2,STAT_F_CRIRESPOW,Res. Crít. FOR
370082,2,93,2,STAT_GIVECRIDMGINCRATE,Dano Crít.
370083,2,149,6,STAT_STIFFRESRATE,Resistência a Cambaleio
370084,2,155,2,STAT_P_CRIRESPOW,Res. Crít. FÍS
370085,2,37,270,STAT_MAXHP,HP Máx.
370086,2,23,3,STAT_F_CRIHITPOW,Taxa Crít. FOR
370087,2,8,3,STAT_P_DEFPOW,DEF Física
370088,2,21,3,STAT_F_DEFPOW,DEF de Força
370089,2,10,3,STAT_P_CRIHITPOW,Taxa Crít. FÍS
370090,3,37,120,STAT_MAXHP,HP Máx.
370091,3,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
370092,3,105,4,STAT_F_ADDDMG,Dano Fixo de Força
370093,3,20,2,STAT_F_ATKPOW,ATQ de Força
370094,3,7,2,STAT_P_ATKPOW,ATQ Físico
370095,3,107,3,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
370096,3,108,3,STAT_F_SUBDMG,Res. Dano Força Fixo
370097,3,39,9,STAT_CRIDMG,Dano Crítico
370098,3,37,240,STAT_MAXHP,HP Máx.
370099,3,95,3,STAT_MAXFP,FP Máx.
370100,0,0,0,,
370101,0,0,0,,
370102,0,0,0,,
370103,2,131,100,STAT_PROVOCATIONRESRATE,Resistência a Provocação
370104,3,148,4,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP
370105,3,93,1,STAT_GIVECRIDMGINCRATE,Dano Crít.
370106,3,85,2,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
370107,0,0,0,,
370108,0,0,0,,
370109,2,159,3,STAT_P_DEFPIERCE,Penetração de DEF Física
370110,2,169,100,STAT_HEALDEC,Diminuição da Rec. de Hab. de Cura
370111,3,124,100,STAT_KNOCKBACKHITRATE,Taxa de Acerto de Repulsão
370112,3,8,2,STAT_P_DEFPOW,DEF Física
370113,3,21,2,STAT_F_DEFPOW,DEF de Força
370114,0,0,0,,
370115,0,0,0,,
370116,0,0,0,,
370117,0,0,0,,
370118,2,162,4,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
370119,2,159,4,STAT_P_DEFPIERCE,Penetração de DEF Física
370120,3,39,4,STAT_CRIDMG,Dano Crítico
370121,3,115,200,STAT_SKILLDMGINCRATE_ALL,Aum. de Dano de Hab.
370122,3,131,200,STAT_PROVOCATIONRESRATE,Resistência a Provocação
370123,2,40,2,STAT_DODGEPOW,Evasão
370124,0,0,0,,
370125,0,0,0,,
370126,0,0,0,,
370127,0,0,0,,
370128,2,9,2,STAT_P_HITPOW,Precisão Física
370129,2,22,2,STAT_F_HITPOW,Precisão de Força
370130,2,8,2,STAT_P_DEFPOW,DEF Física
370131,2,21,2,STAT_F_DEFPOW,DEF de Força
370132,2,133,200,STAT_BLINDRESRATE,Resistência a Cegueira
370133,2,37,80,STAT_MAXHP,HP Máx.
370134,2,83,2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
370135,0,0,0,,
370136,3,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
370137,3,177,3,STAT_UG_HACKINGRESRATE,Resistência a Hackeamento
370138,3,107,3,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
370139,3,105,4,STAT_F_ADDDMG,Dano Fixo de Força
370140,3,108,3,STAT_F_SUBDMG,Res. Dano Força Fixo
370141,3,99,2,STAT_WEAPONATKRES,Res ATQ de Arma
370142,3,98,2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
370143,3,41,2,STAT_CRIHITPOW,Chance de Crítico
370144,3,42,2,STAT_CRIRESPOW,Res. a Crítico
370145,0,0,0,,
370146,0,0,0,,
370147,0,0,0,,
370148,3,39,10,STAT_CRIDMG,Dano Crítico
370149,3,83,2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
370150,2,159,2,STAT_P_DEFPIERCE,Penetração de DEF Física
370151,2,105,2,STAT_F_ADDDMG,Dano Fixo de Força
370152,3,98,2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
370153,2,102,2,STAT_DOUBLE,Taxa Acer. ATQ Máx.
370154,2,99,2,STAT_WEAPONATKRES,Res ATQ de Arma
380001,0,0,0,,
380002,0,0,0,,
380003,2,148,3,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP
380004,2,39,2,STAT_CRIDMG,Dano Crítico
380005,1,33,3,STAT_WEAPONATKPOW,ATQ da Arma
380006,0,0,0,,
380007,0,0,0,,
380008,2,91,5,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
380009,0,0,0,,
380010,0,0,0,,
380011,0,0,0,,
380012,2,21,1,STAT_F_DEFPOW,DEF de Força
380013,0,0,0,,
380014,0,0,0,,
380015,0,0,0,,
380016,0,0,0,,
380017,0,0,0,,
380018,1,35,1,STAT_ATKPOW,ATQ
380019,0,0,0,,
380020,0,0,0,,
380021,0,0,0,,
380022,0,0,0,,
380023,0,0,0,,
380024,2,164,500,STAT_SKILLDMGDEC_SINGLE,Resistência a Dano Fixo de Hab. de Alvo Único
380025,0,0,0,,
380026,0,0,0,,
380027,0,0,0,,
380028,0,0,0,,
380029,0,0,0,,
380030,1,85,2,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
380031,0,0,0,,
380032,0,0,0,,
380033,0,0,0,,
380034,0,0,0,,
380035,0,0,0,,
380036,2,38,3,STAT_HITPOW,Precisão
380037,1,41,3,STAT_CRIHITPOW,Chance de Crítico
380038,1,33,3,STAT_WEAPONATKPOW,ATQ da Arma
380039,2,144,20,STAT_PARRYPENETATERATE,Ignorar Red. de Dano do Bloqueio de Arma
380040,0,0,0,,
380041,1,91,15,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
380042,1,38,3,STAT_HITPOW,Precisão
380043,2,41,3,STAT_CRIHITPOW,Chance de Crítico
380044,2,33,3,STAT_WEAPONATKPOW,ATQ da Arma
380045,2,144,20,STAT_PARRYPENETATERATE,Ignorar Red. de Dano do Bloqueio de Arma
380046,0,0,0,,
380047,1,91,15,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item
380048,2,38,3,STAT_HITPOW,Precisão
380049,2,41,3,STAT_CRIHITPOW,Chance de Crítico
380050,1,33,3,STAT_WEAPONATKPOW,ATQ da Arma
380051,0,0,0,,
380052,0,0,0,,
380053,0,0,0,,
380054,0,0,0,,
380055,0,0,0,,
380056,0,0,0,,
380057,0,0,0,,
380058,0,0,0,,
380059,0,0,0,,
380060,0,0,0,,
390000,2,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
390001,2,105,4,STAT_F_ADDDMG,Dano Fixo de Força
390002,2,37,160,STAT_MAXHP,HP Máx.
390003,2,38,2,STAT_HITPOW,Precisão
390004,2,40,2,STAT_DODGEPOW,Evasão
390005,2,67,100,STAT_CONRESRATE,Resistência a Debuff
390006,2,66,100,STAT_CONHITRATE,Taxa de Acerto de Debuff
390007,2,42,3,STAT_CRIRESPOW,Res. a Crítico
390008,2,182,5,STAT_PVP_DEFPIERCE,Penetração de DEF PvP
390009,2,41,3,STAT_CRIHITPOW,Chance de Crítico
390010,0,0,0,,
390011,2,76,3,STAT_IMPULSIVEPOW,ATQ de Impacto
390012,2,74,3,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
390013,2,75,3,STAT_IMPULSIVERES,DEF de Impacto
390014,2,99,3,STAT_WEAPONATKRES,Res ATQ de Arma
390015,2,78,3,STAT_CUTTINGPOW,ATQ de Corte
390016,2,40,2,STAT_DODGEPOW,Evasão
390017,0,0,0,,
390018,3,40,3,STAT_DODGEPOW,Evasão
390019,2,103,12,STAT_DOUBLERES,Res ATQ Máx.
390020,2,104,12,STAT_P_ADDDMG,Dano Físico Fixo
390021,2,8,3,STAT_P_DEFPOW,DEF Física
390022,2,21,3,STAT_F_DEFPOW,DEF de Força
390023,2,79,3,STAT_PIERCINGRES,DEF Penetr.
390024,2,77,3,STAT_CUTTINGRES,DEF de Corte
390025,0,0,0,,
390026,3,162,12,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
390027,2,40,3,STAT_DODGEPOW,Evasão
390028,2,159,12,STAT_P_DEFPIERCE,Penetração de DEF Física
390029,2,37,230,STAT_MAXHP,HP Máx.
390030,2,42,3,STAT_CRIRESPOW,Res. a Crítico
390031,0,0,0,,
390032,0,0,0,,
390033,2,66,200,STAT_CONHITRATE,Taxa de Acerto de Debuff
390034,2,42,4,STAT_CRIRESPOW,Res. a Crítico
390035,3,37,270,STAT_MAXHP,HP Máx.
390036,2,40,4,STAT_DODGEPOW,Evasão
390037,2,83,4,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
390038,2,38,3,STAT_HITPOW,Precisão
390039,2,67,400,STAT_CONRESRATE,Resistência a Debuff
390040,0,0,0,,
390041,0,0,0,,
390042,0,0,0,,
390043,2,99,3,STAT_WEAPONATKRES,Res ATQ de Arma
390044,2,162,6,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
390045,0,0,0,,
390046,2,37,100,STAT_MAXHP,HP Máx.
390047,0,0,0,,
390048,2,177,3,STAT_UG_HACKINGRESRATE,Resistência a Hackeamento
390049,0,0,0,,
390050,3,40,2,STAT_DODGEPOW,Evasão
390051,2,77,4,STAT_CUTTINGRES,DEF de Corte
390052,2,75,4,STAT_IMPULSIVERES,DEF de Impacto
390053,3,85,4,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
390054,2,105,8,STAT_F_ADDDMG,Dano Fixo de Força
390055,2,79,4,STAT_PIERCINGRES,DEF Penetr.
390056,2,39,8,STAT_CRIDMG,Dano Crítico
390057,3,107,3,STAT_P_SUBDMG,Resistência a Dano Físico Fixo
390058,2,108,3,STAT_F_SUBDMG,Res. Dano Força Fixo
390059,2,9,3,STAT_P_HITPOW,Precisão Física
390060,2,22,3,STAT_F_HITPOW,Precisão de Força
390061,3,83,2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
390062,2,99,3,STAT_WEAPONATKRES,Res ATQ de Arma
390063,2,74,4,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
390064,2,76,4,STAT_IMPULSIVEPOW,ATQ de Impacto
390065,3,85,4,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
390066,2,78,4,STAT_CUTTINGPOW,ATQ de Corte
390067,2,100,4,STAT_NORMAL_DOUBLE,Taxa Acer. ATQ Nor. MÁX
390068,2,101,4,STAT_SKILL_DOUBLE,Taxa Acer. ATQ de Hab. MÁX
390069,3,21,2,STAT_F_DEFPOW,DEF de Força
390070,2,8,2,STAT_P_DEFPOW,DEF Física
390071,2,96,6,STAT_MAXFPRATE,Aumento de FP Máx.
390072,2,93,2,STAT_GIVECRIDMGINCRATE,Dano Crít.
390073,3,152,3,STAT_PVE_SUBDMG,Resistência a Dano Fixo PvE
390074,2,151,3,STAT_PVE_ADDDMG,Dano Fixo PvE
390075,2,75,4,STAT_IMPULSIVERES,DEF de Impacto
390076,2,77,4,STAT_CUTTINGRES,DEF de Corte
390077,3,79,4,STAT_PIERCINGRES,DEF Penetr.
390078,2,169,200,STAT_HEALDEC,Diminuição da Rec. de Hab. de Cura
390079,2,20,2,STAT_F_ATKPOW,ATQ de Força
390080,2,7,2,STAT_P_ATKPOW,ATQ Físico
390081,3,121,300,STAT_SLEEPHITRATE,Taxa de Acerto de Sono
390082,2,159,4,STAT_P_DEFPIERCE,Penetração de DEF Física
390083,2,23,3,STAT_F_CRIHITPOW,Taxa Crít. FOR
390084,2,10,3,STAT_P_CRIHITPOW,Taxa Crít. FÍS
390085,3,162,4,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área
390086,2,115,200,STAT_SKILLDMGINCRATE_ALL,Aum. de Dano de Hab.
390087,2,178,3,STAT_UG_RESTRICTIONHITRATE,Taxa de Acerto de Restrição
390088,2,126,300,STAT_PULLHITRATE,Taxa de Acerto de Puxão
390089,3,150,30,STAT_STIFFTIMEDECRATE,Redução da Duração de Cambaleio
390090,2,42,3,STAT_CRIRESPOW,Res. a Crítico
390091,2,7,3,STAT_P_ATKPOW,ATQ Físico
390092,2,20,3,STAT_F_ATKPOW,ATQ de Força
390093,3,21,3,STAT_F_DEFPOW,DEF de Força
390094,2,8,3,STAT_P_DEFPOW,DEF Física
390095,2,11,8,STAT_P_CRIDMG,Dano Crít. FÍS
390096,2,74,6,STAT_PARRYDMGDECRATE,Red. de Dano do Bloqueio de Arma
390097,3,78,6,STAT_CUTTINGPOW,ATQ de Corte
390098,2,76,6,STAT_IMPULSIVEPOW,ATQ de Impacto
390099,2,24,8,STAT_F_CRIDMG,Dano Crít. FOR
390100,2,97,3,STAT_FPRECOVERY,Regen. de FP
390101,3,103,8,STAT_DOUBLERES,Res ATQ Máx.
390102,2,104,8,STAT_P_ADDDMG,Dano Físico Fixo
390103,2,83,3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração
390104,2,39,8,STAT_CRIDMG,Dano Crítico
390105,3,131,300,STAT_PROVOCATIONRESRATE,Resistência a Provocação
390106,2,132,300,STAT_SLEEPRESRATE,Resistência a Sono
390107,0,0,0,,
390108,2,97,3,STAT_FPRECOVERY,Regen. de FP
390109,2,99,4,STAT_WEAPONATKRES,Res ATQ de Arma
390110,0,0,0,,
390111,0,0,0,,
390112,0,0,0,,
390113,0,0,0,,
390114,0,0,0,,
390115,0,0,0,,
390116,2,85,4,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate
390117,2,93,2,STAT_GIVECRIDMGINCRATE,Dano Crít.
390118,2,42,2,STAT_CRIRESPOW,Res. a Crítico
390119,2,35,2,STAT_ATKPOW,ATQ
390120,2,112,100,STAT_F_DODGEPOW,Evasão de Força
500170,0,0,0,,
500171,0,0,0,,
500172,0,0,0,,
500173,0,0,0,,
500178,0,0,0,,
500180,0,0,0,,
500181,2,86,200,STAT_HPPOTIONREC,Rec. Inj. HP
500182,2,41,2,STAT_CRIHITPOW,Chance de Crítico
500183,2,36,2,STAT_DEFPOW,DEF
500184,2,35,2,STAT_ATKPOW,ATQ
500185,2,87,200,STAT_HPPOTIONRECRATE,Aum. Rec. Inj.
500186,2,105,2,STAT_F_ADDDMG,Dano Fixo de Força
500187,2,106,2,STAT_ADDDMG,Dano Fixo
500188,2,111,50,STAT_P_DODGEPOW,Evasão Física
500189,2,64,100,STAT_DMGDECRATE,Red. de Dano
500190,0,0,0,,
500191,0,0,0,,
500192,0,0,0,,
500193,0,0,0,,
500196,0,0,0,,
500197,0,0,0,,
500198,0,0,0,,
500199,0,0,0,,
500200,0,0,0,,
500201,0,0,0,,
500202,0,0,0,,
500203,0,0,0,,
500204,0,0,0,,
500205,0,0,0,,
500206,1,82,300,STAT_ATTACKSPEEDRATE,Velocidade de Ataque
500207,1,36,5,STAT_DEFPOW,DEF
500208,2,38,2,STAT_HITPOW,Precisão
500209,2,182,3,STAT_PVP_DEFPIERCE,Penetração de DEF PvP
500210,2,58,50,STAT_SKILLREUSEDECRATE_ALL,Red. de Tempo Rec. de Hab.
500211,1,98,5,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
500212,2,8,3,STAT_P_DEFPOW,DEF Física
500213,2,21,3,STAT_F_DEFPOW,DEF de Força
500214,2,102,4,STAT_DOUBLE,Taxa Acer. ATQ Máx.
500215,0,0,0,,
500216,0,0,0,,
500217,1,36,3,STAT_DEFPOW,DEF
500218,1,41,3,STAT_CRIHITPOW,Chance de Crítico
500219,0,0,0,,
500220,1,35,2,STAT_ATKPOW,ATQ
500221,0,0,0,,
500222,1,86,300,STAT_HPPOTIONREC,Rec. Inj. HP
500223,0,0,0,,
500224,0,0,0,,
500225,0,0,0,,
500226,0,0,0,,
500227,0,0,0,,
500228,0,0,0,,
500229,0,0,0,,
500230,1,147,10,STAT_FPUSEDEC,Redução de Consumo de FP
500231,1,61,100,STAT_PVEDMGINCRATE,Aum. de Dano PVE
500232,1,64,100,STAT_DMGDECRATE,Red. de Dano
500233,0,0,0,,
500234,1,8,3,STAT_P_DEFPOW,DEF Física
500235,0,0,0,,
500236,0,0,0,,
500237,3,36,3,STAT_DEFPOW,DEF
500238,1,98,2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar
500239,1,102,2,STAT_DOUBLE,Taxa Acer. ATQ Máx.
500240,1,82,100,STAT_ATTACKSPEEDRATE,Velocidade de Ataque
500241,0,0,0,,
500242,0,0,0,,
500243,0,0,0,,
500244,0,0,0,,
500245,0,0,0,,
500246,0,0,0,,
500247,0,0,0,,
500248,0,0,0,,
500249,0,0,0,,
500250,0,0,0,,
500251,0,0,0,,
500252,0,0,0,,
500253,0,0,0,,
500254,0,0,0,,
500255,0,0,0,,
500256,0,0,0,,
500257,0,0,0,,
500258,0,0,0,,
500259,0,0,0,,
500260,0,0,0,,
500261,0,0,0,,
500262,0,0,0,,
500263,0,0,0,,
500264,0,0,0,,
500265,0,0,0,,
500266,0,0,0,,
500267,0,0,0,,
500268,0,0,0,,
500269,0,0,0,,
500270,0,0,0,,
500271,0,0,0,,
500272,0,0,0,,
500273,1,33,3,STAT_WEAPONATKPOW,ATQ da Arma
