NPCIndex,NPCNamePTBR,NPCLevel,RewardIndex,SubGroupIndex,EXPBaseMin,ObservedTarget,DifferenceFromObserved
3911011,Espectador Flem,85,1300235,27000020011,75657,16303,59354
3911012,Decoração de Árvore Furiosa,85,1300236,27000020011,75657,16303,59354
3911013,Boneco de Neve de Dois Níveis Furioso,85,1300237,27000020011,75657,16303,59354
3911014,Decoração de Árvore Ardente,85,1300238,27000020011,75657,16303,59354
3911015,Vítima Chuti,85,1300239,27000020011,75657,16303,59354
3911016,Rena Fugitiva,85,1300240,27000020011,75657,16303,59354
3911101,Caçador de Presentes,90,1300241,27000020012,102657,16303,86354
3911102,Caçador Delinquente,90,1300242,27000020012,102657,16303,86354
3911103,Arremessador de Bola de Neve,90,1300243,27000020012,102657,16303,86354
3911104,Ladrão de Doces,90,1300244,27000020012,102657,16303,86354
3911105,Árvore Excessivamente Próspera,90,1300245,27000020012,102657,16303,86354
3911106,Caixa de Presente Fugitiva,90,1300246,27000020012,102657,16303,86354
3911107,Renas em Greve,90,1300247,27000020012,102657,16303,86354
3911108,Decoração de Árvore Brilhante,90,1300248,27000020012,102657,16303,86354
3911109,Boneco de Neve de Terror de Três Camadas,90,1300249,27000020012,102657,16303,86354
3911110,Decoração de Árvore Furiosa,90,1300250,27000020012,102657,16303,86354
3911111,Espectador Flem,90,1300251,27000020012,102657,16303,86354
3911112,Decoração de Árvore Furiosa,90,1300252,27000020012,102657,16303,86354
3911113,Boneco de Neve de Dois Níveis Furioso,90,1300253,27000020012,102657,16303,86354
3911114,Decoração de Árvore Ardente,90,1300254,27000020012,102657,16303,86354
3911115,Vítima Chuti,90,1300255,27000020012,102657,16303,86354
3911116,Rena Fugitiva,90,1300256,27000020012,102657,16303,86354
3940101,Fantasma de Artilharia Roxa,45,1300257,58000020004,2907,16303,-13396
3940102,Fantasma Roxo,45,1300258,58000020004,2907,16303,-13396
3940103,Fantasma Armadurado Roxo,45,1300259,58000020004,2907,16303,-13396
3940104,Nezad Perfumado com Aroma de Flor de Cerejeira,45,1300260,58000020004,2907,16303,-13396
3940105,Sniper Nostálgico Karon,45,1300261,58000020004,2907,16303,-13396
3940106,Assassino Nostálgico Karon,45,1300262,58000020004,2907,16303,-13396
3940107,Choque Nostálgico de Karon,45,1300263,58000020004,2907,16303,-13396
3940108,Executor Nostálgico Karon,45,1300264,58000020004,2907,16303,-13396
3940109,Tático Nostálgico Karon,45,1300265,58000020004,2907,16303,-13396
3940110,Muda Arruinada,45,1300266,58000020004,2907,16303,-13396
3940111,Meevlan com Aroma de Flor de Cerejeira,45,1300267,58000020004,2907,16303,-13396
3940112,Malpas Roxo,45,1300268,58000020004,2907,16303,-13396
3940201,Fantasma de Artilharia Roxa,55,1300269,58000020006,6507,16303,-9796
3940202,Fantasma Roxo,55,1300270,58000020006,6507,16303,-9796
3940203,Fantasma Armadurado Roxo,55,1300271,58000020006,6507,16303,-9796
3940204,Nezad Perfumado com Aroma de Flor de Cerejeira,55,1300272,58000020006,6507,16303,-9796
3940205,Sniper Karon Nostálgico,55,1300273,58000020006,6507,16303,-9796
3940206,Assassino Karon Nostálgico,55,1300274,58000020006,6507,16303,-9796
3940207,Karon Nostálgico Shocktrooper,55,1300275,58000020006,6507,16303,-9796
3940208,Executor Nostálgico Karon,55,1300276,58000020006,6507,16303,-9796
3940209,Tático Nostálgico Karon,55,1300277,58000020006,6507,16303,-9796
3940210,Muda Arruinada,55,1300278,58000020006,6507,16303,-9796
3940211,Meevlan Perfumado com Aroma de Flor de Cerejeira,55,1300279,58000020006,6507,16303,-9796
3940212,Malpas Roxo,55,1300280,58000020006,6507,16303,-9796
3940301,Fantasma de Artilharia Roxa,65,1300281,58000020008,24207,16303,7904
3940302,Fantasma Roxo,65,1300282,58000020008,24207,16303,7904
3940303,Fantasma Armadurado Roxo,65,1300283,58000020008,24207,16303,7904
3940304,Nezad Perfumado com Aroma de Flor de Cerejeira,65,1300284,58000020008,24207,16303,7904
3940305,Sniper Karon Nostálgico,65,1300285,58000020008,24207,16303,7904
3940306,Assassino Karon Nostálgico,65,1300286,58000020008,24207,16303,7904
3940307,Karon Nostálgico Shocktrooper,65,1300287,58000020008,24207,16303,7904
3940308,Executor Nostálgico Karon,65,1300288,58000020008,24207,16303,7904
3940309,Tático Nostálgico Karon,65,1300289,58000020008,24207,16303,7904
3940310,Muda Arruinada,65,1300290,58000020008,24207,16303,7904
3940311,Meevlan Perfumado com Aroma de Flor de Cerejeira,65,1300291,58000020008,24207,16303,7904
3940312,Malpas Roxo,65,1300292,58000020008,24207,16303,7904
3940401,Fantasma de Artilharia Roxa,75,1300293,58000020010,61257,16303,44954
3940402,Fantasma Roxo,75,1300294,58000020010,61257,16303,44954
3940403,Fantasma Armadurado Roxo,75,1300295,58000020010,61257,16303,44954
3940404,Nezad Perfumado com Aroma de Flor de Cerejeira,75,1300296,58000020010,61257,16303,44954
3940405,Sniper Nostálgico Karon,75,1300297,58000020010,61257,16303,44954
3940406,Assassino Karon Nostálgico,75,1300298,58000020010,61257,16303,44954
3940407,Soldado de Choque Karon Nostálgico,75,1300299,58000020010,61257,16303,44954
3940408,Executor Nostálgico Karon,75,1300300,58000020010,61257,16303,44954
3940409,Tático Nostálgico Karon,75,1300301,58000020010,61257,16303,44954
3940410,Muda Arruinada,75,1300302,58000020010,61257,16303,44954
3940411,Meevlan com Aroma de Flor de Cerejeira,75,1300303,58000020010,61257,16303,44954
3940412,Malpas Roxo,75,1300304,58000020010,61257,16303,44954
3940501,Fantasma de Artilharia Roxa,85,1300305,58000020012,120507,16303,104204
3940502,Fantasma Roxo,85,1300306,58000020012,120507,16303,104204
3940503,Fantasma Armadurado Roxo,85,1300307,58000020012,120507,16303,104204
3940504,Nezad Perfumado com Aroma de Flor de Cerejeira,85,1300308,58000020012,120507,16303,104204
3940505,Sniper Karon Nostálgico,85,1300309,58000020012,120507,16303,104204
3940506,Assassino Karon Nostálgico,85,1300310,58000020012,120507,16303,104204
3940507,Choque Nostálgico de Karon,85,1300311,58000020012,120507,16303,104204
3940508,Executor Nostálgico Karon,85,1300312,58000020012,120507,16303,104204
3940509,Tático Nostálgico Karon,85,1300313,58000020012,120507,16303,104204
3940510,Muda Arruinada,85,1300314,58000020012,120507,16303,104204
3940511,Meevlan Perfumado com Aroma de Flor de Cerejeira,85,1300315,58000020012,120507,16303,104204
3940512,Malpas Roxo,85,1300316,58000020012,120507,16303,104204
3940601,Fantasma de Artilharia Roxa,90,1300317,58000020013,159807,16303,143504
3940602,Fantasma Roxo,90,1300318,58000020013,159807,16303,143504
3940603,Fantasma Armadurado Roxo,90,1300319,58000020013,159807,16303,143504
3940604,Nezad Perfumado com Aroma de Flor de Cerejeira,90,1300320,58000020013,159807,16303,143504
3940605,Sniper Karon Nostálgico,90,1300321,58000020013,159807,16303,143504
3940606,Assassino Karon Nostálgico,90,1300322,58000020013,159807,16303,143504
3940607,Karon Nostálgico Shocktrooper,90,1300323,58000020013,159807,16303,143504
3940608,Executor Nostálgico Karon,90,1300324,58000020013,159807,16303,143504
3940609,Tático Nostálgico Karon,90,1300325,58000020013,159807,16303,143504
3940610,Muda Arruinada,90,1300326,58000020013,159807,16303,143504
3940611,Meevlan Perfumado com Aroma de Flor de Cerejeira,90,1300327,58000020013,159807,16303,143504
3940612,Malpas Roxo,90,1300328,58000020013,159807,16303,143504
3920101,Erodido Temizl,35,1300329,58000020101,941,16303,-15362
3920102,Estilhaçador Erodido,35,1300330,58000020101,941,16303,-15362
3920103,Gafftail Erodido,35,1300331,58000020101,941,16303,-15362
3920104,Larva Óptica Erodida,35,1300332,58000020101,941,16303,-15362
3920201,Erodido Temizl,45,1300333,58000020102,4361,16303,-11942
3920202,Estilhaçador Erodido,45,1300334,58000020102,4361,16303,-11942
3920203,Gafftail Erodido,45,1300335,58000020102,4361,16303,-11942
3920204,Larva Óptica Erodida,45,1300336,58000020102,4361,16303,-11942
3920301,Erodido Temizl,55,1300337,58000020103,10411,16303,-5892
3920302,Estilhaçador Erodido,55,1300338,58000020103,10411,16303,-5892
3920303,Gafftail Erodido,55,1300339,58000020103,10411,16303,-5892
3920304,Larva Óptica Erodida,55,1300340,58000020103,10411,16303,-5892
3920401,Erodido Temizl,65,1300341,58000020104,41152,16303,24849
3920402,Estilhaçador Erodido,65,1300342,58000020104,41152,16303,24849
3920403,Gafftail Erodido,65,1300343,58000020104,41152,16303,24849
3920404,Larva Óptica Erodida,65,1300344,58000020104,41152,16303,24849
3920501,Erodido Temizl,75,1300345,58000020105,110263,16303,93960
3920502,Estilhaçador Erodido,75,1300346,58000020105,110263,16303,93960
3920503,Gafftail Erodido,75,1300347,58000020105,110263,16303,93960
3920504,Larva Óptica Erodida,75,1300348,58000020105,110263,16303,93960
3920601,Erodido Temizl,85,1300349,58000020106,228963,16303,212660
3920602,Estilhaçador Erodido,85,1300350,58000020106,228963,16303,212660
3920603,Gafftail Erodido,85,1300351,58000020106,228963,16303,212660
3920604,Larva Óptica Erodida,85,1300352,58000020106,228963,16303,212660
3920701,Erodido Temizl,90,1300353,58000020107,319614,16303,303311
3920702,Estilhaçador Erodido,90,1300354,58000020107,319614,16303,303311
3920703,Gafftail Erodido,90,1300355,58000020107,319614,16303,303311
3920704,Larva Óptica Erodida,90,1300356,58000020107,319614,16303,303311
3930101,Caçador de Tesouros,35,1300359,58000020002,627,16303,-15676
3930102,Fora da Lei do Litoral,35,1300360,58000020002,627,16303,-15676
3930103,Sucateador de Navios,35,1300361,58000020002,627,16303,-15676
3930104,Novs de Água-viva,35,1300362,58000020002,627,16303,-15676
3930105,Pinça Verde,35,1300363,58000020002,627,16303,-15676
3930106,Lagarto das Profundezas do Mar,35,1300364,58000020002,627,16303,-15676
3930107,Parasol Bork,35,1300365,58000020002,627,16303,-15676
3930108,Octolator,35,1300366,58000020002,627,16303,-15676
3930109,Mula Armada Waterplay,35,1300367,58000020002,627,16303,-15676
3930201,Caçador de Tesouros,45,1300368,58000020004,2907,16303,-13396
3930202,Fora da Lei do Litoral,45,1300369,58000020004,2907,16303,-13396
3930203,Sucateador de Navios,45,1300370,58000020004,2907,16303,-13396
3930204,Novs de Água-viva,45,1300371,58000020004,2907,16303,-13396
3930205,Pinça Verde,45,1300372,58000020004,2907,16303,-13396
3930206,Lagarto das Profundezas do Mar,45,1300373,58000020004,2907,16303,-13396
3930207,Parasol Bork,45,1300374,58000020004,2907,16303,-13396
3930208,Octolator,45,1300375,58000020004,2907,16303,-13396
3930209,Mula Armada Waterplay,45,1300376,58000020004,2907,16303,-13396
3930301,Caçador de Tesouros,55,1300377,58000020006,6507,16303,-9796
3930302,Fora da Lei do Litoral,55,1300378,58000020006,6507,16303,-9796
3930303,Sucateador de Navios,55,1300379,58000020006,6507,16303,-9796
3930304,Novs de Água-viva,55,1300380,58000020006,6507,16303,-9796
3930305,Pinça Verde,55,1300381,58000020006,6507,16303,-9796
3930306,Lagarto das Profundezas do Mar,55,1300382,58000020006,6507,16303,-9796
3930307,Parasol Bork,55,1300383,58000020006,6507,16303,-9796
3930308,Octolator,55,1300384,58000020006,6507,16303,-9796
3930309,Mula Armada Waterplay,55,1300385,58000020006,6507,16303,-9796
3930401,Caçador de Tesouros,65,1300386,58000020008,24207,16303,7904
3930402,Fora da Lei do Litoral,65,1300387,58000020008,24207,16303,7904
3930403,Sucateador de Navios,65,1300388,58000020008,24207,16303,7904
3930404,Novs de Água-viva,65,1300389,58000020008,24207,16303,7904
3930405,Pinça Verde,65,1300390,58000020008,24207,16303,7904
3930406,Lagarto das Profundezas do Mar,65,1300391,58000020008,24207,16303,7904
3930407,Parasol Bork,65,1300392,58000020008,24207,16303,7904
3930408,Octolator,65,1300393,58000020008,24207,16303,7904
3930409,Mula Armada Waterplay,65,1300394,58000020008,24207,16303,7904
3930501,Caçador de Tesouros,75,1300395,58000020010,61257,16303,44954
3930502,Fora da Lei do Litoral,75,1300396,58000020010,61257,16303,44954
3930503,Sucateador de Navios,75,1300397,58000020010,61257,16303,44954
3930504,Novs de Água-viva,75,1300398,58000020010,61257,16303,44954
3930505,Pinça Verde,75,1300399,58000020010,61257,16303,44954
3930506,Lagarto das Profundezas do Mar,75,1300400,58000020010,61257,16303,44954
3930507,Parasol Bork,75,1300401,58000020010,61257,16303,44954
3930508,Octolator,75,1300402,58000020010,61257,16303,44954
3930509,Mula Armada Waterplay,75,1300403,58000020010,61257,16303,44954
3930601,Caçador de Tesouros,85,1300404,58000020012,120507,16303,104204
3930602,Fora da Lei do Litoral,85,1300405,58000020012,120507,16303,104204
3930603,Sucateador de Navios,85,1300406,58000020012,120507,16303,104204
3930604,Novs de Água-viva,85,1300407,58000020012,120507,16303,104204
3930605,Pinça Verde,85,1300408,58000020012,120507,16303,104204
3930606,Lagarto das Profundezas do Mar,85,1300409,58000020012,120507,16303,104204
3930607,Parasol Bork,85,1300410,58000020012,120507,16303,104204
3930608,Octolator,85,1300411,58000020012,120507,16303,104204
3930609,Mula Armada Waterplay,85,1300412,58000020012,120507,16303,104204
3930701,Caçador de Tesouros,90,1300413,58000020013,159807,16303,143504
3930702,Fora da Lei do Litoral,90,1300414,58000020013,159807,16303,143504
3930703,Sucateador de Navios,90,1300415,58000020013,159807,16303,143504
3930704,Novs de Água-viva,90,1300416,58000020013,159807,16303,143504
3930705,Pinça Verde,90,1300417,58000020013,159807,16303,143504
3930706,Lagarto das Profundezas do Mar,90,1300418,58000020013,159807,16303,143504
3930707,Parasol Bork,90,1300419,58000020013,159807,16303,143504
3930708,Octolator,90,1300420,58000020013,159807,16303,143504
3930709,Mula Armada Waterplay,90,1300421,58000020013,159807,16303,143504
3930801,Caçador de Tesouros,95,1300422,58000020014,220557,16303,204254
3930802,Fora da Lei do Litoral,95,1300423,58000020014,220557,16303,204254
3930803,Sucateador de Navios,95,1300424,58000020014,220557,16303,204254
3930804,Novs de Água-viva,95,1300425,58000020014,220557,16303,204254
3930805,Pinça Verde,95,1300426,58000020014,220557,16303,204254
3930806,Lagarto das Profundezas do Mar,95,1300427,58000020014,220557,16303,204254
3930807,Parasol Bork,95,1300428,58000020014,220557,16303,204254
3930808,Octolator,95,1300429,58000020014,220557,16303,204254
3930809,Mula Armada Waterplay,95,1300430,58000020014,220557,16303,204254
