spot_id,location_kind,content_name_ptbr,floor_or_difficulty_ptbr,display_label_ptbr,map_name_ptbr,spot_name_ptbr,map_contents,map_ids,region_ids,mob_map_ids,npc_id,mob_name_ptbr,mob_level,mob_spawn_kind,exp_base_min,exp_base_values,exp_base_value_count,exp_status,spawn_value_by_map,spawn_rows,source_tables,catalog_version
map:9101:region:910101:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 1,Armazém do Papai Noel Lv. 1,Armazém do Papai Noel Nv. 1,39,9101,910101,9101,3910105,Árvore Excessivamente Próspera,40,normal,477,477,1,candidato_estatico_item_900,9101:58,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910503,Arremessador de Bola de Neve,60,normal,5307,5307,1,candidato_estatico_item_900,9105:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910513,Boneco de Neve de Dois Níveis Furioso,60,normal,5307,5307,1,candidato_estatico_item_900,9105:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910509,Boneco de Neve de Terror de Três Camadas,60,normal,5307,5307,1,candidato_estatico_item_900,9105:62,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910506,Caixa de Presente Fugitiva,60,normal,5307,5307,1,candidato_estatico_item_900,9105:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910501,Caçador de Presentes,60,normal,5307,5307,1,candidato_estatico_item_900,9105:70,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910502,Caçador Delinquente,60,normal,5307,5307,1,candidato_estatico_item_900,9105:40,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910514,Decoração de Árvore Ardente,60,normal,5307,5307,1,candidato_estatico_item_900,9105:40,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910508,Decoração de Árvore Brilhante,60,normal,5307,5307,1,candidato_estatico_item_900,9105:52,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910510,Decoração de Árvore Furiosa,60,normal,5307,5307,1,candidato_estatico_item_900,9105:48,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910512,Decoração de Árvore Furiosa,60,normal,5307,5307,1,candidato_estatico_item_900,9105:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910511,Espectador Flem,60,normal,5307,5307,1,candidato_estatico_item_900,9105:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910504,Ladrão de Doces,60,normal,5307,5307,1,candidato_estatico_item_900,9105:76,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910516,Rena Fugitiva,60,normal,5307,5307,1,candidato_estatico_item_900,9105:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910507,Renas em Greve,60,normal,5307,5307,1,candidato_estatico_item_900,9105:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910515,Vítima Chuti,60,normal,5307,5307,1,candidato_estatico_item_900,9105:80,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9105:region:910501:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Lv. 5,Armazém do Papai Noel Nv. 5,39,9105,910501,9105,3910505,Árvore Excessivamente Próspera,60,normal,5307,5307,1,candidato_estatico_item_900,9105:58,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910603,Arremessador de Bola de Neve,65,normal,10107,10107,1,candidato_estatico_item_900,9106:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910613,Boneco de Neve de Dois Níveis Furioso,65,normal,10107,10107,1,candidato_estatico_item_900,9106:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910609,Boneco de Neve de Terror de Três Camadas,65,normal,10107,10107,1,candidato_estatico_item_900,9106:62,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910606,Caixa de Presente Fugitiva,65,normal,10107,10107,1,candidato_estatico_item_900,9106:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910601,Caçador de Presentes,65,normal,10107,10107,1,candidato_estatico_item_900,9106:70,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910602,Caçador Delinquente,65,normal,10107,10107,1,candidato_estatico_item_900,9106:40,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910614,Decoração de Árvore Ardente,65,normal,10107,10107,1,candidato_estatico_item_900,9106:40,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910608,Decoração de Árvore Brilhante,65,normal,10107,10107,1,candidato_estatico_item_900,9106:52,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910610,Decoração de Árvore Furiosa,65,normal,10107,10107,1,candidato_estatico_item_900,9106:48,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910612,Decoração de Árvore Furiosa,65,normal,10107,10107,1,candidato_estatico_item_900,9106:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910611,Espectador Flem,65,normal,10107,10107,1,candidato_estatico_item_900,9106:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910604,Ladrão de Doces,65,normal,10107,10107,1,candidato_estatico_item_900,9106:76,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910616,Rena Fugitiva,65,normal,10107,10107,1,candidato_estatico_item_900,9106:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910607,Renas em Greve,65,normal,10107,10107,1,candidato_estatico_item_900,9106:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910615,Vítima Chuti,65,normal,10107,10107,1,candidato_estatico_item_900,9106:80,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9106:region:910601:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Lv. 6,Armazém do Papai Noel Nv. 6,39,9106,910601,9106,3910605,Árvore Excessivamente Próspera,65,normal,10107,10107,1,candidato_estatico_item_900,9106:58,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910703,Arremessador de Bola de Neve,70,normal,19707,19707,1,candidato_estatico_item_900,9107:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910713,Boneco de Neve de Dois Níveis Furioso,70,normal,19707,19707,1,candidato_estatico_item_900,9107:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910709,Boneco de Neve de Terror de Três Camadas,70,normal,19707,19707,1,candidato_estatico_item_900,9107:62,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910706,Caixa de Presente Fugitiva,70,normal,19707,19707,1,candidato_estatico_item_900,9107:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910701,Caçador de Presentes,70,normal,19707,19707,1,candidato_estatico_item_900,9107:70,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910702,Caçador Delinquente,70,normal,19707,19707,1,candidato_estatico_item_900,9107:40,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910714,Decoração de Árvore Ardente,70,normal,19707,19707,1,candidato_estatico_item_900,9107:40,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910708,Decoração de Árvore Brilhante,70,normal,19707,19707,1,candidato_estatico_item_900,9107:52,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910710,Decoração de Árvore Furiosa,70,normal,19707,19707,1,candidato_estatico_item_900,9107:48,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910712,Decoração de Árvore Furiosa,70,normal,19707,19707,1,candidato_estatico_item_900,9107:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910711,Espectador Flem,70,normal,19707,19707,1,candidato_estatico_item_900,9107:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910704,Ladrão de Doces,70,normal,19707,19707,1,candidato_estatico_item_900,9107:76,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910716,Rena Fugitiva,70,normal,19707,19707,1,candidato_estatico_item_900,9107:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910707,Renas em Greve,70,normal,19707,19707,1,candidato_estatico_item_900,9107:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910715,Vítima Chuti,70,normal,19707,19707,1,candidato_estatico_item_900,9107:80,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9107:region:910701:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 7,Armazém do Papai Noel Lv. 7,,39,9107,910701,9107,3910705,Árvore Excessivamente Próspera,70,normal,19707,19707,1,candidato_estatico_item_900,9107:58,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9108:region:910801:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 8,Armazém do Papai Noel Lv. 8,,39,9108,910801,9108,3910803,Arremessador de Bola de Neve,75,normal,32607,32607,1,candidato_estatico_item_900,9108:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9108:region:910801:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 8,Armazém do Papai Noel Lv. 8,,39,9108,910801,9108,3910813,Boneco de Neve de Dois Níveis Furioso,75,normal,32607,32607,1,candidato_estatico_item_900,9108:42,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:9108:region:910801:content:39,time_dungeon,Armazém do Papai Noel,,Armazém do Papai Noel Lv. 8,Armazém do Papai Noel Lv. 8,,39,9108,910801,9108,3910809,Boneco de Neve de Terror de Três Camadas,75,normal,32607,32607,1,candidato_estatico_item_900,9108:62,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
